Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
134771,STEM,Freshman,2.891,1.88,Debugging/Troubleshooting,Intermediate,2,False,11.51,3,Actively_Encouraged,4,3.156,77.0,Low
134772,STEM,Graduate,2.813,1.58,Ideation,Intermediate,2,False,14.41,3,Actively_Encouraged,3,3.015,70.94,Low
134773,Humanities,Junior,1.973,10.38,Copywriting/Drafting,Beginner,3,True,15.85,4,Allowed_With_Citation,4,2.154,59.98,Medium
134774,Humanities,Freshman,3.417,1.84,Copywriting/Drafting,Intermediate,2,False,14.94,3,Strict_Ban,3,3.655,70.3,Low
134775,STEM,Senior,3.811,9.4,Debugging/Troubleshooting,Advanced,3,True,7.35,4,Strict_Ban,9,4.0,100.0,High
134776,Medical,Graduate,3.411,3.14,Debugging/Troubleshooting,Beginner,3,False,18.45,3,Actively_Encouraged,7,3.847,82.01,High
134777,STEM,Senior,3.244,3.74,Summarizing_Reading,Beginner,3,True,13.42,3,Actively_Encouraged,3,3.478,64.09,Low
134778,Business,Junior,2.164,16.21,Ideation,Intermediate,3,False,13.84,4,Allowed_With_Citation,3,2.433,83.45,Medium
134779,STEM,Graduate,3.485,7.88,Ideation,Intermediate,4,False,13.02,5,Actively_Encouraged,5,3.642,70.28,High
134780,Medical,Junior,3.545,2.79,Ideation,Intermediate,3,False,12.67,2,Actively_Encouraged,1,3.901,88.51,Low
134781,Humanities,Senior,3.661,1.05,Copywriting/Drafting,Beginner,3,True,15.55,4,Allowed_With_Citation,7,3.984,80.18,Medium
134782,Medical,Junior,2.458,7.96,Direct_Answer_Generation,Beginner,1,False,1.0,2,Actively_Encouraged,5,2.529,60.02,Medium
134783,Humanities,Senior,3.185,13.15,Copywriting/Drafting,Beginner,3,False,12.28,4,Allowed_With_Citation,4,3.497,84.62,Medium
134784,STEM,Graduate,2.631,7.96,Debugging/Troubleshooting,Advanced,5,True,19.43,4,Strict_Ban,2,3.106,95.4,Medium
134785,Business,Sophomore,3.267,12.43,Direct_Answer_Generation,Beginner,1,True,5.85,3,Allowed_With_Citation,3,3.167,79.04,Medium
134786,Business,Senior,2.211,5.68,Ideation,Intermediate,3,False,4.8,1,Allowed_With_Citation,5,2.537,88.86,High
134787,STEM,Freshman,3.048,18.97,Ideation,Intermediate,3,True,12.47,5,Actively_Encouraged,7,3.025,80.39,High
134788,STEM,Junior,2.651,0.07,Copywriting/Drafting,Advanced,5,True,17.07,3,Strict_Ban,4,3.134,70.8,Medium
134789,Arts,Sophomore,2.321,1.95,Ideation,Advanced,3,True,10.01,1,Allowed_With_Citation,6,2.798,95.77,Medium
134790,STEM,Graduate,2.325,1.73,Debugging/Troubleshooting,Advanced,3,False,13.03,4,Actively_Encouraged,4,2.525,92.08,High
134791,Humanities,Sophomore,3.175,30.39,Summarizing_Reading,Beginner,3,False,9.74,7,Allowed_With_Citation,4,3.363,62.2,High
134792,Business,Junior,3.543,6.35,Ideation,Beginner,2,False,8.63,2,Allowed_With_Citation,3,3.978,60.4,Medium
134793,Business,Graduate,3.298,12.23,Debugging/Troubleshooting,Intermediate,3,False,12.8,5,Allowed_With_Citation,4,3.444,71.12,Medium
134794,STEM,Freshman,2.024,0.95,Debugging/Troubleshooting,Beginner,3,True,5.78,3,Strict_Ban,2,1.84,74.96,Medium
134795,Business,Junior,2.325,5.75,Ideation,Intermediate,3,False,9.03,1,Allowed_With_Citation,5,2.525,54.95,Medium
134796,STEM,Graduate,2.792,40.0,Debugging/Troubleshooting,Advanced,4,True,4.34,7,Allowed_With_Citation,2,3.156,87.5,High
134797,STEM,Sophomore,2.621,0.33,Summarizing_Reading,Advanced,3,False,9.54,2,Allowed_With_Citation,4,3.056,89.13,Low
134798,Humanities,Freshman,2.482,7.52,Ideation,Intermediate,3,False,16.05,4,Allowed_With_Citation,4,2.822,68.01,Low
134799,Medical,Graduate,2.492,6.93,Summarizing_Reading,Beginner,3,False,15.78,3,Allowed_With_Citation,7,2.753,95.3,High
134800,STEM,Junior,3.148,7.09,Direct_Answer_Generation,Beginner,1,False,12.24,4,Allowed_With_Citation,9,3.394,62.77,Medium
134801,STEM,Sophomore,2.868,9.93,Debugging/Troubleshooting,Advanced,3,False,15.97,6,Actively_Encouraged,5,3.092,100.0,Low
134802,Business,Sophomore,2.67,4.92,Debugging/Troubleshooting,Advanced,3,False,11.85,2,Allowed_With_Citation,5,2.854,96.98,Medium
134803,Humanities,Senior,3.617,5.08,Copywriting/Drafting,Intermediate,3,False,1.24,2,Actively_Encouraged,6,3.876,91.27,Medium
134804,Business,Senior,2.826,2.01,Summarizing_Reading,Intermediate,4,False,16.95,3,Allowed_With_Citation,6,2.985,68.12,Low
134805,Medical,Senior,3.317,0.25,Summarizing_Reading,Beginner,1,False,13.65,1,Allowed_With_Citation,1,3.655,62.45,Medium
134806,Medical,Junior,3.652,4.24,Direct_Answer_Generation,Beginner,2,False,6.72,4,Actively_Encouraged,4,3.619,86.71,Medium
134807,Humanities,Senior,3.628,2.04,Copywriting/Drafting,Intermediate,3,False,11.04,2,Allowed_With_Citation,7,3.719,73.48,Medium
134808,Business,Senior,3.318,5.72,Summarizing_Reading,Beginner,1,True,5.99,3,Strict_Ban,2,3.356,85.11,Medium
134809,Medical,Sophomore,3.044,10.67,Copywriting/Drafting,Beginner,2,False,15.52,2,Allowed_With_Citation,1,3.443,72.53,Medium
134810,STEM,Graduate,3.534,7.19,Debugging/Troubleshooting,Beginner,3,True,6.4,5,Actively_Encouraged,3,3.661,91.09,High
134811,Humanities,Junior,3.445,8.94,Copywriting/Drafting,Intermediate,4,True,10.18,1,Strict_Ban,4,3.775,66.59,Medium
134812,Humanities,Freshman,3.706,12.23,Copywriting/Drafting,Intermediate,1,False,8.19,5,Strict_Ban,5,3.767,63.47,High
134813,STEM,Freshman,2.168,0.09,Debugging/Troubleshooting,Advanced,4,True,3.53,3,Allowed_With_Citation,4,2.588,91.27,Medium
134814,Medical,Senior,3.514,2.45,Summarizing_Reading,Beginner,2,False,12.22,3,Strict_Ban,5,3.68,92.41,Low
134815,Business,Sophomore,2.766,2.01,Direct_Answer_Generation,Advanced,3,True,21.42,1,Allowed_With_Citation,4,3.119,70.31,High
134816,Humanities,Sophomore,3.835,3.27,Direct_Answer_Generation,Beginner,3,True,2.06,1,Actively_Encouraged,6,4.0,75.2,Low
134817,Arts,Junior,3.28,4.9,Copywriting/Drafting,Intermediate,3,False,6.03,3,Strict_Ban,5,3.443,63.32,Medium
134818,Humanities,Senior,3.441,11.35,Copywriting/Drafting,Beginner,1,True,12.56,5,Strict_Ban,9,3.618,76.34,High
134819,Medical,Freshman,2.365,12.9,Summarizing_Reading,Beginner,3,True,22.07,5,Strict_Ban,6,2.438,70.61,High
134820,STEM,Junior,3.065,26.36,Summarizing_Reading,Intermediate,1,True,17.69,5,Allowed_With_Citation,7,3.299,89.53,High
134821,STEM,Senior,3.298,10.87,Debugging/Troubleshooting,Advanced,4,True,18.58,1,Allowed_With_Citation,6,3.818,100.0,Medium
134822,STEM,Graduate,2.881,2.62,Debugging/Troubleshooting,Beginner,3,True,14.87,3,Strict_Ban,5,3.241,60.85,Medium
134823,Business,Freshman,2.742,3.0,Summarizing_Reading,Beginner,2,False,17.07,3,Allowed_With_Citation,5,2.787,56.76,Low
134824,STEM,Senior,3.321,14.95,Summarizing_Reading,Beginner,1,True,6.38,4,Actively_Encouraged,3,3.672,87.26,High
134825,STEM,Junior,2.737,2.3,Debugging/Troubleshooting,Beginner,2,True,16.53,4,Actively_Encouraged,4,2.735,60.09,Medium
134826,Medical,Junior,2.873,0.39,Debugging/Troubleshooting,Intermediate,2,False,7.87,1,Allowed_With_Citation,4,2.907,64.56,Medium
134827,Medical,Freshman,3.94,1.43,Direct_Answer_Generation,Intermediate,2,False,17.7,1,Allowed_With_Citation,4,4.0,100.0,Low
134828,Business,Senior,1.666,3.11,Ideation,Beginner,1,False,7.86,5,Actively_Encouraged,5,1.839,62.26,High
134829,Medical,Sophomore,3.69,1.53,Summarizing_Reading,Beginner,2,False,14.02,4,Allowed_With_Citation,4,3.815,56.46,Low
134830,Medical,Sophomore,2.893,3.98,Direct_Answer_Generation,Advanced,4,False,14.7,4,Strict_Ban,4,3.495,57.28,Medium
134831,Business,Graduate,2.992,1.91,Ideation,Intermediate,3,False,9.63,4,Allowed_With_Citation,6,3.153,93.88,Low
134832,Business,Sophomore,3.613,7.57,Ideation,Intermediate,3,False,15.97,5,Actively_Encouraged,1,3.874,100.0,Medium
134833,Medical,Freshman,3.056,4.44,Summarizing_Reading,Advanced,5,False,11.8,5,Strict_Ban,4,3.231,86.75,Low
134834,Business,Sophomore,3.035,7.06,Ideation,Beginner,2,True,1.0,2,Allowed_With_Citation,2,3.119,81.76,Medium
134835,STEM,Freshman,3.485,6.42,Summarizing_Reading,Intermediate,4,False,10.84,3,Allowed_With_Citation,5,3.725,85.82,Low
134836,Humanities,Senior,3.02,3.41,Ideation,Advanced,3,False,10.24,1,Allowed_With_Citation,6,3.294,92.54,Low
134837,Humanities,Freshman,3.149,1.65,Copywriting/Drafting,Intermediate,4,False,11.67,4,Allowed_With_Citation,7,3.054,83.37,High
134838,Medical,Senior,2.098,4.77,Summarizing_Reading,Intermediate,3,False,7.27,2,Strict_Ban,5,2.227,79.3,High
134839,Business,Freshman,3.076,1.22,Direct_Answer_Generation,Intermediate,2,False,1.0,1,Strict_Ban,5,2.835,93.23,Low
134840,Medical,Sophomore,3.023,8.02,Summarizing_Reading,Advanced,3,False,13.9,5,Strict_Ban,3,3.127,68.2,Low
134841,Arts,Sophomore,1.893,29.18,Summarizing_Reading,Intermediate,2,True,9.75,6,Strict_Ban,4,2.115,64.4,High
134842,Humanities,Graduate,1.822,1.55,Copywriting/Drafting,Intermediate,4,True,13.12,1,Allowed_With_Citation,3,2.123,66.05,High
134843,Business,Graduate,2.699,4.27,Copywriting/Drafting,Advanced,5,False,7.45,1,Actively_Encouraged,4,2.803,100.0,Medium
134844,STEM,Freshman,3.14,11.95,Debugging/Troubleshooting,Advanced,3,True,12.73,2,Actively_Encouraged,4,3.55,76.95,Medium
134845,Humanities,Sophomore,3.204,13.86,Summarizing_Reading,Advanced,4,True,7.85,5,Strict_Ban,10,3.5,56.76,Medium
134846,Arts,Sophomore,3.323,9.7,Copywriting/Drafting,Beginner,2,True,22.91,5,Strict_Ban,7,3.564,74.7,Low
134847,Business,Freshman,2.2,20.38,Copywriting/Drafting,Intermediate,3,True,11.89,5,Allowed_With_Citation,4,2.237,73.93,High
134848,Arts,Junior,3.49,12.52,Copywriting/Drafting,Intermediate,3,True,16.21,6,Allowed_With_Citation,5,3.734,86.7,Medium
134849,STEM,Senior,3.462,1.7,Summarizing_Reading,Advanced,3,False,10.7,3,Allowed_With_Citation,3,3.696,89.16,Low
134850,Business,Freshman,3.791,25.52,Copywriting/Drafting,Beginner,1,True,14.81,4,Allowed_With_Citation,5,4.0,90.08,Medium
134851,STEM,Senior,3.281,12.57,Debugging/Troubleshooting,Beginner,1,True,12.63,8,Strict_Ban,9,3.49,66.24,Medium
134852,Business,Sophomore,3.178,4.82,Ideation,Intermediate,2,False,6.95,4,Strict_Ban,1,3.473,93.33,Medium
134853,Humanities,Senior,2.728,2.81,Summarizing_Reading,Intermediate,2,False,15.08,2,Allowed_With_Citation,3,2.602,86.54,Medium
134854,Business,Senior,3.39,7.57,Ideation,Advanced,3,False,9.63,2,Allowed_With_Citation,2,3.664,97.68,Medium
134855,STEM,Senior,3.421,3.43,Summarizing_Reading,Beginner,2,False,6.96,2,Strict_Ban,5,3.664,76.78,Low
134856,Humanities,Graduate,3.517,2.61,Copywriting/Drafting,Advanced,5,True,3.42,1,Actively_Encouraged,1,3.657,90.35,Medium
134857,Business,Graduate,2.287,4.42,Ideation,Advanced,5,True,12.1,1,Actively_Encouraged,6,2.415,98.85,Medium
134858,Business,Senior,3.408,7.25,Summarizing_Reading,Intermediate,3,False,13.37,2,Actively_Encouraged,5,3.686,72.42,Low
134859,Business,Junior,2.889,7.84,Debugging/Troubleshooting,Advanced,3,False,7.63,4,Actively_Encouraged,2,3.296,100.0,Low
134860,Business,Freshman,2.985,7.48,Debugging/Troubleshooting,Intermediate,4,True,12.51,6,Actively_Encouraged,5,3.07,89.61,Low
134861,Medical,Graduate,2.687,5.68,Ideation,Beginner,1,False,10.3,4,Allowed_With_Citation,4,2.757,78.02,Medium
134862,Medical,Junior,3.832,4.39,Copywriting/Drafting,Beginner,3,False,6.73,2,Actively_Encouraged,3,3.878,67.07,Medium
134863,Humanities,Junior,3.166,1.97,Direct_Answer_Generation,Advanced,5,False,11.79,4,Actively_Encouraged,2,3.052,67.17,High
134864,Humanities,Sophomore,3.026,6.96,Copywriting/Drafting,Advanced,4,False,6.61,3,Actively_Encouraged,1,2.989,98.56,Low
134865,Business,Senior,3.515,10.82,Ideation,Intermediate,3,True,13.32,6,Actively_Encouraged,4,3.821,69.2,Medium
134866,STEM,Graduate,3.768,21.38,Summarizing_Reading,Intermediate,5,True,6.93,8,Allowed_With_Citation,7,4.0,80.19,Medium
134867,Humanities,Sophomore,3.05,15.04,Copywriting/Drafting,Advanced,4,True,12.3,4,Strict_Ban,8,3.198,69.41,High
134868,STEM,Senior,2.611,6.1,Debugging/Troubleshooting,Advanced,3,True,7.64,4,Actively_Encouraged,5,2.858,100.0,Medium
134869,STEM,Sophomore,2.291,3.42,Ideation,Intermediate,5,False,11.79,3,Actively_Encouraged,3,2.141,100.0,High
134870,Business,Junior,3.802,6.12,Copywriting/Drafting,Intermediate,2,True,20.67,1,Allowed_With_Citation,4,4.0,79.98,Low
134871,Humanities,Freshman,3.65,34.0,Copywriting/Drafting,Beginner,2,True,4.07,10,Strict_Ban,8,3.449,47.41,High
134872,STEM,Junior,2.666,8.81,Summarizing_Reading,Intermediate,3,False,11.06,3,Actively_Encouraged,6,2.993,81.47,Medium
134873,Medical,Junior,3.039,1.11,Summarizing_Reading,Advanced,4,False,10.27,1,Allowed_With_Citation,1,2.929,87.45,Low
134874,Medical,Freshman,3.49,4.33,Copywriting/Drafting,Intermediate,2,False,8.93,3,Allowed_With_Citation,1,3.499,96.71,Low
134875,Arts,Sophomore,2.59,2.36,Copywriting/Drafting,Advanced,5,True,12.15,2,Allowed_With_Citation,3,2.732,60.33,Medium
134876,Humanities,Freshman,2.545,8.66,Copywriting/Drafting,Beginner,1,False,13.29,1,Strict_Ban,4,2.875,78.2,Low
134877,STEM,Junior,2.983,10.25,Summarizing_Reading,Intermediate,3,True,11.02,3,Strict_Ban,6,3.355,78.04,High
134878,STEM,Graduate,3.848,5.72,Copywriting/Drafting,Beginner,1,False,18.83,3,Actively_Encouraged,5,4.0,62.65,Medium
134879,STEM,Sophomore,2.647,27.41,Summarizing_Reading,Advanced,4,False,8.0,8,Allowed_With_Citation,6,2.706,67.22,High
134880,STEM,Junior,3.649,1.9,Debugging/Troubleshooting,Beginner,1,False,10.09,1,Strict_Ban,1,3.693,76.56,Low
134881,Medical,Freshman,2.513,5.95,Summarizing_Reading,Advanced,5,False,15.65,5,Actively_Encouraged,5,2.91,81.94,Medium
134882,Medical,Freshman,2.766,0.77,Debugging/Troubleshooting,Intermediate,4,False,4.14,1,Allowed_With_Citation,5,2.721,73.63,Low
134883,Arts,Sophomore,2.946,7.9,Direct_Answer_Generation,Intermediate,2,False,7.39,2,Strict_Ban,2,3.09,46.09,Medium
134884,Business,Junior,2.624,3.4,Ideation,Intermediate,2,False,9.48,5,Actively_Encouraged,5,2.486,64.02,High
134885,Business,Senior,3.042,36.66,Summarizing_Reading,Beginner,2,True,1.0,7,Allowed_With_Citation,7,3.293,65.07,Medium
134886,Arts,Junior,3.32,7.38,Copywriting/Drafting,Intermediate,1,False,2.3,3,Allowed_With_Citation,3,3.171,55.3,High
134887,Medical,Freshman,3.416,4.44,Copywriting/Drafting,Beginner,1,True,10.11,2,Strict_Ban,1,3.592,75.11,Low
134888,Business,Sophomore,3.837,11.18,Summarizing_Reading,Beginner,3,True,10.66,5,Actively_Encouraged,5,4.0,76.56,Medium
134889,STEM,Freshman,3.225,8.28,Ideation,Intermediate,1,False,11.07,1,Actively_Encouraged,5,3.412,71.72,Low
134890,STEM,Graduate,2.88,1.65,Debugging/Troubleshooting,Advanced,3,True,10.84,3,Strict_Ban,5,3.565,84.41,Low
134891,Business,Freshman,2.546,24.85,Ideation,Intermediate,1,True,9.07,5,Actively_Encouraged,4,2.642,82.83,Medium
134892,Humanities,Freshman,3.101,14.28,Copywriting/Drafting,Advanced,4,False,6.03,2,Actively_Encouraged,6,3.272,82.09,High
134893,Medical,Sophomore,3.017,4.22,Debugging/Troubleshooting,Advanced,4,True,14.38,5,Allowed_With_Citation,1,3.439,84.98,Medium
134894,Business,Junior,3.761,2.28,Ideation,Intermediate,5,False,10.26,4,Actively_Encouraged,7,3.803,83.01,Low
134895,Business,Sophomore,2.937,2.95,Summarizing_Reading,Advanced,3,False,15.84,2,Actively_Encouraged,6,3.296,78.1,Low
134896,STEM,Freshman,3.535,7.59,Summarizing_Reading,Intermediate,2,False,10.26,3,Strict_Ban,5,3.757,84.64,Medium
134897,Humanities,Senior,3.432,10.04,Summarizing_Reading,Beginner,1,False,18.69,4,Actively_Encouraged,5,3.886,86.01,Medium
134898,Humanities,Senior,3.088,0.14,Copywriting/Drafting,Beginner,2,False,5.69,2,Allowed_With_Citation,5,3.184,79.32,Medium
134899,Business,Sophomore,3.551,27.66,Copywriting/Drafting,Intermediate,2,False,8.9,7,Strict_Ban,6,3.645,64.47,High
134900,Humanities,Senior,2.669,5.92,Summarizing_Reading,Beginner,2,False,14.66,2,Actively_Encouraged,5,2.864,61.2,Low
134901,Medical,Sophomore,2.328,2.87,Ideation,Beginner,3,True,15.33,5,Actively_Encouraged,5,2.685,72.21,Low
134902,Business,Junior,2.775,15.89,Direct_Answer_Generation,Beginner,1,False,10.24,3,Allowed_With_Citation,7,2.762,57.12,High
134903,Business,Graduate,3.01,0.87,Ideation,Intermediate,1,False,7.47,2,Allowed_With_Citation,7,3.027,61.79,Medium
134904,Medical,Freshman,2.557,14.29,Debugging/Troubleshooting,Intermediate,4,True,15.98,4,Allowed_With_Citation,7,2.519,77.71,Medium
134905,Medical,Senior,2.511,2.49,Copywriting/Drafting,Advanced,4,False,6.94,4,Strict_Ban,5,2.649,68.89,Medium
134906,STEM,Senior,2.113,32.52,Debugging/Troubleshooting,Intermediate,2,True,10.71,6,Strict_Ban,10,2.105,77.11,High
134907,Arts,Graduate,3.363,7.28,Copywriting/Drafting,Intermediate,4,True,13.81,6,Allowed_With_Citation,6,3.502,84.7,High
134908,STEM,Junior,3.095,7.13,Debugging/Troubleshooting,Advanced,4,False,9.85,1,Allowed_With_Citation,2,3.464,96.83,High
134909,Humanities,Sophomore,3.403,26.15,Copywriting/Drafting,Beginner,2,False,7.42,7,Strict_Ban,7,3.417,55.52,High
134910,STEM,Sophomore,3.666,3.34,Debugging/Troubleshooting,Beginner,3,False,10.04,5,Allowed_With_Citation,5,3.508,78.41,Medium
134911,Business,Junior,3.688,4.95,Ideation,Intermediate,3,True,8.65,6,Actively_Encouraged,5,4.0,80.07,Medium
134912,Humanities,Freshman,3.678,18.34,Ideation,Intermediate,1,True,16.16,6,Actively_Encouraged,7,4.0,77.93,Medium
134913,Business,Sophomore,2.667,3.12,Direct_Answer_Generation,Intermediate,4,True,1.31,1,Actively_Encouraged,6,2.498,58.85,Medium
134914,Business,Senior,2.253,6.11,Direct_Answer_Generation,Advanced,4,False,6.88,1,Allowed_With_Citation,2,2.285,95.55,High
134915,Business,Junior,2.822,5.23,Ideation,Advanced,4,False,16.59,2,Actively_Encouraged,6,3.149,72.21,Low
134916,STEM,Freshman,3.817,34.84,Debugging/Troubleshooting,Advanced,5,True,15.4,7,Allowed_With_Citation,5,4.0,83.69,High
134917,Arts,Junior,2.907,10.55,Summarizing_Reading,Beginner,3,True,13.25,5,Allowed_With_Citation,2,3.228,54.11,Medium
134918,Business,Junior,3.21,11.79,Debugging/Troubleshooting,Beginner,1,False,15.38,4,Strict_Ban,5,3.381,77.32,Medium
134919,Humanities,Senior,3.792,0.03,Debugging/Troubleshooting,Intermediate,4,False,20.61,3,Actively_Encouraged,2,4.0,74.68,Low
134920,Medical,Freshman,2.304,0.63,Summarizing_Reading,Beginner,1,True,4.85,3,Actively_Encouraged,3,2.074,76.27,Low
134921,STEM,Junior,3.538,0.98,Debugging/Troubleshooting,Intermediate,4,True,7.65,2,Strict_Ban,7,3.493,80.64,Low
134922,Business,Graduate,2.929,9.72,Copywriting/Drafting,Advanced,3,False,19.04,5,Actively_Encouraged,3,3.308,97.07,High
134923,Business,Freshman,3.428,15.34,Summarizing_Reading,Intermediate,5,False,1.0,4,Allowed_With_Citation,2,3.669,98.87,Medium
134924,STEM,Senior,3.599,4.28,Debugging/Troubleshooting,Beginner,1,False,12.97,4,Strict_Ban,7,3.695,73.38,Medium
134925,Humanities,Sophomore,2.922,10.63,Copywriting/Drafting,Beginner,2,False,20.19,1,Strict_Ban,8,3.21,72.59,Medium
134926,Arts,Sophomore,3.689,3.88,Copywriting/Drafting,Intermediate,3,False,15.09,2,Allowed_With_Citation,5,4.0,92.48,Low
134927,STEM,Graduate,2.189,0.06,Ideation,Advanced,5,False,6.02,1,Strict_Ban,2,2.129,94.41,Medium
134928,Humanities,Sophomore,3.053,2.07,Copywriting/Drafting,Intermediate,1,True,10.5,1,Allowed_With_Citation,6,3.24,61.26,Medium
134929,Business,Junior,3.334,26.7,Ideation,Advanced,5,True,18.54,5,Actively_Encouraged,7,3.666,91.84,High
134930,Business,Freshman,3.521,0.59,Copywriting/Drafting,Beginner,2,True,13.58,4,Allowed_With_Citation,7,3.956,67.75,Low
134931,Business,Sophomore,2.406,17.64,Copywriting/Drafting,Advanced,3,True,16.29,5,Allowed_With_Citation,4,2.61,83.1,High
134932,Arts,Freshman,3.839,1.35,Copywriting/Drafting,Beginner,1,True,16.1,2,Strict_Ban,8,4.0,84.98,Low
134933,Humanities,Junior,3.257,9.17,Copywriting/Drafting,Advanced,3,True,7.77,2,Allowed_With_Citation,4,3.394,84.34,Low
134934,Business,Junior,2.243,0.4,Ideation,Beginner,2,False,6.16,1,Allowed_With_Citation,3,2.383,58.12,Low
134935,Business,Sophomore,1.627,5.6,Ideation,Intermediate,4,True,12.79,3,Actively_Encouraged,4,1.712,86.28,High
134936,Humanities,Graduate,3.801,5.74,Direct_Answer_Generation,Intermediate,3,False,12.32,3,Allowed_With_Citation,6,4.0,75.53,Medium
134937,Medical,Freshman,2.656,1.32,Summarizing_Reading,Beginner,1,True,13.87,2,Allowed_With_Citation,3,2.778,65.21,Medium
134938,Arts,Senior,3.581,3.16,Direct_Answer_Generation,Intermediate,2,True,19.95,3,Allowed_With_Citation,2,4.0,60.98,Low
134939,STEM,Freshman,3.222,14.61,Direct_Answer_Generation,Beginner,1,False,5.52,5,Allowed_With_Citation,5,3.538,39.19,High
134940,Business,Senior,3.745,9.42,Direct_Answer_Generation,Advanced,5,False,13.2,5,Actively_Encouraged,6,4.0,87.5,High
134941,Business,Junior,3.69,10.38,Ideation,Beginner,2,True,12.14,3,Actively_Encouraged,4,4.0,64.37,Low
134942,Humanities,Senior,3.246,2.42,Summarizing_Reading,Beginner,3,False,10.02,1,Allowed_With_Citation,7,3.435,70.44,Medium
134943,Arts,Senior,3.374,17.12,Summarizing_Reading,Advanced,5,False,14.99,6,Allowed_With_Citation,5,3.702,81.14,Medium
134944,Business,Junior,3.47,1.04,Copywriting/Drafting,Beginner,1,True,9.85,4,Allowed_With_Citation,4,3.596,67.74,Low
134945,Business,Sophomore,1.919,13.5,Summarizing_Reading,Intermediate,2,False,9.47,5,Actively_Encouraged,1,2.011,69.63,Low
134946,STEM,Senior,2.458,9.67,Ideation,Advanced,4,False,15.95,6,Allowed_With_Citation,5,2.803,79.86,Low
134947,Humanities,Senior,3.205,10.11,Copywriting/Drafting,Advanced,3,True,16.8,4,Allowed_With_Citation,6,3.61,81.79,Medium
134948,Humanities,Junior,3.664,0.47,Direct_Answer_Generation,Beginner,3,False,8.86,1,Strict_Ban,5,3.687,65.1,Medium
134949,Business,Sophomore,3.233,10.84,Ideation,Intermediate,3,True,13.84,4,Allowed_With_Citation,2,3.552,54.74,High
134950,Business,Freshman,3.359,32.16,Debugging/Troubleshooting,Intermediate,1,True,1.0,8,Allowed_With_Citation,4,3.048,66.13,High
134951,STEM,Graduate,2.256,16.82,Debugging/Troubleshooting,Advanced,3,True,14.72,6,Allowed_With_Citation,4,2.717,80.2,Medium
134952,Humanities,Sophomore,3.867,6.93,Summarizing_Reading,Beginner,2,False,10.58,2,Allowed_With_Citation,8,4.0,59.74,Low
134953,Humanities,Freshman,3.228,5.99,Direct_Answer_Generation,Intermediate,4,False,6.67,2,Strict_Ban,5,3.203,62.25,Low
134954,Business,Freshman,3.357,4.74,Debugging/Troubleshooting,Intermediate,3,False,5.72,5,Allowed_With_Citation,3,3.423,89.62,Medium
134955,Business,Senior,2.413,1.66,Ideation,Beginner,2,True,13.92,2,Actively_Encouraged,5,2.604,85.85,Medium
134956,Humanities,Senior,2.342,5.94,Ideation,Advanced,3,False,16.4,4,Allowed_With_Citation,5,2.929,75.49,High
134957,STEM,Freshman,2.931,3.02,Ideation,Intermediate,1,False,11.6,1,Allowed_With_Citation,1,3.076,74.11,Medium
134958,STEM,Junior,2.924,18.72,Debugging/Troubleshooting,Beginner,2,False,10.63,5,Allowed_With_Citation,6,3.15,73.31,High
134959,STEM,Freshman,3.469,3.75,Debugging/Troubleshooting,Beginner,1,True,5.58,5,Allowed_With_Citation,4,3.374,54.27,Low
134960,Arts,Sophomore,3.889,10.69,Copywriting/Drafting,Advanced,4,False,15.24,7,Strict_Ban,9,4.0,74.22,Medium
134961,STEM,Senior,3.819,3.49,Ideation,Beginner,2,False,19.44,5,Actively_Encouraged,4,3.865,81.44,Low
134962,Humanities,Sophomore,3.135,0.93,Debugging/Troubleshooting,Advanced,5,False,14.66,3,Allowed_With_Citation,8,3.307,90.95,Low
134963,Business,Freshman,3.432,2.27,Direct_Answer_Generation,Advanced,3,False,16.68,1,Strict_Ban,3,3.45,75.01,Low
134964,Medical,Freshman,3.446,3.99,Summarizing_Reading,Beginner,2,True,13.2,2,Actively_Encouraged,6,3.694,85.98,Low
134965,Medical,Sophomore,3.441,11.29,Summarizing_Reading,Intermediate,3,False,10.2,4,Strict_Ban,9,3.656,57.43,Medium
134966,Medical,Sophomore,2.284,1.13,Copywriting/Drafting,Beginner,1,False,12.71,5,Allowed_With_Citation,5,2.566,72.03,Low
134967,Business,Senior,3.434,19.49,Direct_Answer_Generation,Intermediate,5,True,13.59,4,Actively_Encouraged,6,3.495,83.94,High
134968,Business,Senior,3.231,3.76,Ideation,Beginner,3,False,9.81,4,Allowed_With_Citation,2,3.609,74.79,Low
134969,Arts,Sophomore,3.774,0.47,Debugging/Troubleshooting,Intermediate,4,False,8.5,2,Allowed_With_Citation,3,4.0,79.44,Low
134970,Arts,Sophomore,3.544,6.79,Ideation,Advanced,5,False,1.05,4,Allowed_With_Citation,4,3.485,81.25,Medium
134971,Medical,Junior,3.54,19.41,Copywriting/Drafting,Intermediate,4,False,9.07,4,Allowed_With_Citation,1,3.652,88.19,High
134972,Humanities,Senior,3.282,17.16,Copywriting/Drafting,Beginner,2,False,4.32,7,Allowed_With_Citation,7,3.376,92.26,High
